Airport ID,Name,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,Tz database time zone,Type,Source
1420,Morlaix-Ploujean Airport,Morlaix,France,MXN,LFRU,0.8127991347858453,-0.020995290954552135,-0.4541550061111624,0.12503971849858941,E,Europe/Paris,airport,OurAirports
1421,Vannes-Meucon Airport,Vannes,France,VNE,LFRV,0.7817485287396315,-0.008279080365707509,-0.34817214518748596,0.12503971849858941,E,Europe/Paris,airport,OurAirports
1422,Saint-Nazaire-Montoir Airport,St.-nazaire,France,SNR,LFRZ,0.7671832135321209,-0.0017670284102035152,-0.6119111036929566,0.12503971849858941,E,Europe/Paris,airport,OurAirports
1423,EuroAirport Basel-Mulhouse-Freiburg Airport,Mulhouse,France,BSL,LFSB,0.7770444898090135,0.110486761649541,-0.08077860527085401,0.12503971849858941,E,Europe/Paris,airport,OurAirports
1424,Colmar-Meyenheim Air Base,Colmar,France,,LFSC,0.7887604248972022,0.10898596343736577,-0.19772521042801422,0.12503971849858941,E,Europe/Paris,airport,OurAirports
1425,Dijon-Bourgogne Airport,Dijon,France,DIJ,LFSD,0.7657133051799506,0.08221808353429283,-0.1776250126666273,0.12503971849858941,E,Europe/Paris,airport,OurAirports
1426,Metz-Frescaty (BA 128) Air Base,Metz,France,MZM,LFSF,0.829332041149766,0.09429049903609067,-0.23670741214706764,0.12503971849858941,E,Europe/Paris,airport,OurAirports
1427,Épinal-Mirecourt Airport,Epinal,France,EPL,LFSG,0.8029818423728591,0.09357554392409763,0.04043167819932767,0.12503971849858941,E,Europe/Paris,airport,OurAirports
1428,Haguenau Airport,Haguenau,France,,LFSH,0.8195428751846408,0.1138296675610922,-0.32076278460377655,0.12503971849858941,E,Europe/Paris,airport,OurAirports
1429,Saint-Dizier-Robinson (BA 113) Air Base,St.-dizier,France,,LFSI,0.8139567007340762,0.08000935759284461,-0.34086298236516344,0.12503971849858941,E,Europe/Paris,airport,OurAirports
1430,Montbéliard-Courcelles Airfield,Montbeliard,France,,LFSM,0.7734097365038124,0.10192646094125896,0.014240511419338664,0.12503971849858941,E,Europe/Paris,airport,OurAirports
1431,Nancy-Essey Airport,Nancy,France,ENC,LFSN,0.8159363686978739,0.09543542590053576,-0.1623975901201221,0.12503971849858941,E,Europe/Paris,airport,OurAirports
1432,Nancy-Ochey (BA 133) Air Base,Nancy,France,,LFSO,0.8120898412670595,0.0922429844207147,0.053831810040252275,0.12503971849858941,E,Europe/Paris,airport,OurAirports
1433,Pontarlier Airport,Pontarlier,France,,LFSP,0.7528363033265567,0.09655856258153228,1.0143776242738025,0.12503971849858941,E,Europe/Paris,airport,OurAirports
1434,Reims-Champagne (BA 112) Air Base,Reims,France,RHE,LFSR,0.8377413764080346,0.07016502244590632,-0.429791130036754,0.12503971849858941,E,Europe/Paris,airport,OurAirports
1435,Strasbourg Airport,Strasbourg,France,SXB,LFST,0.8105089069159893,0.11163485506345368,-0.3122354279777336,0.12503971849858941,E,Europe/Paris,airport,OurAirports
1436,Luxeuil-Saint-Sauveur (BA 116) Air Base,Luxeuil,France,,LFSX,0.7838572032088927,0.09698501498650051,-0.06372389201876814,0.12503971849858941,E,Europe/Paris,airport,OurAirports
1437,Cuers-Pierrefeu Airport,Cuers,France,,LFTF,0.623813133221158,0.09423289845732212,-0.45780958752232365,0.12503971849858941,E,Europe/Paris,airport,OurAirports
1438,Toulon-Hyères Airport,Hyeres,France,TLN,LFTH,0.6185022491953162,0.09445692342732433,-0.6155656851041179,0.12503971849858941,E,Europe/Paris,airport,OurAirports
1439,Nîmes-Arles-Camargue Airport,Nimes,France,FNI,LFTW,0.641796396080929,0.07441082780932391,-0.43161842074233464,0.12503971849858941,E,Europe/Paris,airport,OurAirports
1440,Miquelon Airport,Miquelon,Saint Pierre and Miquelon,MQC,LFVM,0.7595941784406124,-0.6301908244675614,-0.6137383943985373,-0.5747796777216921,U,America/Miquelon,airport,OurAirports
1441,St Pierre Airport,St.-pierre,Saint Pierre and Miquelon,FSP,LFVP,0.7478571139722144,-0.6277894943043737,-0.6033837470669137,-0.5747796777216921,U,America/Miquelon,airport,OurAirports
1442,Ambérieu Air Base (BA 278),Amberieu,France,,LFXA,0.7204870578916108,0.08498147957844174,-0.118542613186187,0.12503971849858941,E,Europe/Paris,airport,OurAirports
1443,Damblain Airport,Damblain,France,,LFYD,0.7945583508597919,0.08887114280767253,0.15981467096392873,0.12503971849858941,E,Europe/Paris,airport,OurAirports
1444,Andravida Air Base,Andravida,Greece,PYR,LGAD,0.43582584773152916,0.2699978331917468,-0.5863290338148278,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1445,Agrinion Air Base,Agrinion,Greece,AGQ,LGAG,0.4598681881352847,0.2706769663956165,-0.5260284405306671,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1446,Dimokritos Airport,Alexandroupolis,Greece,AXD,LGAL,0.5394057235926774,0.3240476964701658,-0.6052110377724943,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1447,Alexandria Airport,Alexandria,Greece,,LGAX,0.5321785758997347,0.2838600108466859,-0.6033837470669137,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1448,Nea Anchialos Airport,Nea Anghialos,Greece,VOL,LGBL,0.4816625810386709,0.28740174736456175,-0.569274320562742,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1449,Elefsis Airport,Elefsis,Greece,,LGEL,0.44087571325142405,0.29622945191458433,-0.5327285064511295,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1450,Chios Island National Airport,Chios,Greece,JKH,LGHI,0.45073541817951085,0.3261836318147268,-0.6106929098892362,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1451,Ioannina Airport,Ioannina,Greece,IOA,LGIO,0.49848827795116146,0.2645496088532999,0.32914360968106693,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1452,Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,HER,LGIR,0.3447452392526615,0.3150542472631565,-0.5497832197032153,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1453,Kastoria National Airport,Kastoria,Greece,KSO,LGKA,0.5249514282070814,0.26987728936421784,0.7000836229139344,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1454,Kithira Airport,Kithira,Greece,KIT,LGKC,0.37772624368226987,0.2899827263447083,0.0166768990267795,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1455,Kefallinia Airport,Keffallinia,Greece,EFL,LGKF,0.44286238126514144,0.26081778987285825,-0.583892646207387,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1456,Kalamata Airport,Kalamata,Greece,KLX,LGKL,0.405745558880929,0.27849174522085,-0.603992843968774,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1457,Amigdhaleon Airport,Kavala,Greece,,LGKM,0.543531041473174,0.3053318354598206,-0.49618269233951684,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1458,Kos Airport,Kos,Greece,KGS,LGKO,0.3960412012145193,0.33720638096677086,-0.3688814398507331,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1459,Karpathos Airport,Karpathos,Greece,AOK,LGKP,0.34762831750525813,0.3378356934015639,-0.5796289678943656,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1460,Ioannis Kapodistrias International Airport,Kerkyra/corfu,Greece,CFU,LGKR,0.4951534272462,0.2539938979928118,-0.6161747820059781,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1461,Kasos Airport,Kasos,Greece,KSJ,LGKS,0.34762831750378326,0.33510057498553925,-0.5985109718520321,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1462,Alexander the Great International Airport,Kavala,Greece,KVA,LGKV,0.5414312957299865,0.3085513889457281,-0.6088656191836556,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1463,Filippos Airport,Kozani,Greece,KZI,LGKZ,0.5192980801986558,0.27635116778800667,0.6343011575130318,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1464,Leros Airport,Leros,Greece,LRS,LGLE,0.4098602287851838,0.3338292221883875,-0.5960745842445913,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1465,Limnos Airport,Limnos,Greece,LXS,LGLM,0.5062765065676009,0.31570325541584626,-0.6113020067910965,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1466,Larisa Airport,Larissa,Greece,LRA,LGLR,0.49685981358852394,0.2835911248239655,-0.47303701006882887,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1467,Megara Airport,Megara,Greece,,LGMG,0.43795723090033356,0.29402050315289857,-0.6125202005948168,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1468,Mikonos Airport,Mykonos,Greece,JMK,LGMK,0.41868959349666274,0.31699897278098377,-0.37314511816375456,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1469,Mytilene International Airport,Mytilini,Greece,MJT,LGMT,0.4759140592764406,0.33148814609438104,-0.5832835493055268,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1470,Aktion National Airport,Preveza,Greece,PVK,LGPZ,0.4712840647184663,0.2638866965414165,-0.6131292974966771,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1471,Maritsa Airport,Rhodos,Greece,,LGRD,0.38156563644618613,0.34899520731647504,-0.49557359543765667,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1472,Diagoras Airport,Rhodos,Greece,RHO,LGRP,0.38235260359676154,0.3487321335419669,-0.6094747160855158,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1473,Araxos Airport,Patras,Greece,GPA,LGRX,0.4439564026977266,0.2715392226837606,-0.5918109059315697,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1474,Chania International Airport,Chania,Greece,CHQ,LGSA,0.35152074910958386,0.3031101320079499,-0.3213718815056367,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1475,Skiathos Island National Airport,Skiathos,Greece,JSI,LGSK,0.48016282034339874,0.29562332781602013,-0.5869381307166881,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1476,Samos Airport,Samos,Greece,SMI,LGSM,0.42768465764333535,0.33512027070310557,-0.6082565222817954,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1478,Sparti Airport,Sparti,Greece,SPJ,LGSP,0.40241434281727195,0.2842957703052926,-0.31528091248703466,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1479,Santorini Airport,Thira,Greece,JTR,LGSR,0.38213385203677436,0.3185194998504163,-0.5424740568808928,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1480,Sitia Airport,Sitia,Greece,JSH,LGST,0.3403835350711719,0.32572815453351184,-0.39080892831770064,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1481,Stefanovikion Air Base,Stefanovikion,Greece,,LGSV,0.4908517781082287,0.28708767148777914,-0.5309012157455488,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1482,Skiros Airport,Skiros,Greece,SKU,LGSY,0.4727698253130861,0.3070215776994392,-0.5930290997352902,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1483,Tanagra Air Base,Tanagra,Greece,,LGTG,0.4506154824860572,0.2963337716698713,-0.3244173660149378,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1484,Kasteli Airport,Kasteli,Greece,,LGTL,0.33953315152620006,0.31675442703975204,0.09890498077790778,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1485,Tripolis Airport,Tripolis,Greece,,LGTP,0.42205971368391165,0.2828737439281724,0.6671923902134831,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1486,Thessaloniki Macedonia International Airport,Thessaloniki,Greece,SKG,LGTS,0.5275415812933849,0.28944844408819276,-0.6064292315762148,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1487,Tatoi Airport,Dekelia,Greece,,LGTT,0.44246714767737383,0.2988695401517769,-0.14168829545687495,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1488,"Zakynthos International Airport ""Dionysios Solomos""",Zakynthos,Greece,ZTH,LGZA,0.42983379810800365,0.2652658361768917,-0.6106929098892362,0.2999945675536598,E,Europe/Athens,airport,OurAirports
1489,Budapest Liszt Ferenc International Airport,Budapest,Hungary,BUD,LHBP,0.7713898017543978,0.24645370816718346,-0.3183263969963357,0.12503971849858941,E,Europe/Budapest,airport,OurAirports
1490,Debrecen International Airport,Debrecen,Hungary,DEB,LHDC,0.7734767582125348,0.2737377384006635,-0.4011635756493242,0.12503971849858941,E,Europe/Budapest,airport,OurAirports
1491,Kecskemét Airport,Kecskemet,Hungary,,LHKE,0.7533127105701226,0.2521106248818973,-0.39080892831770064,0.12503971849858941,E,Europe/Budapest,airport,OurAirports
1492,Nyíregyháza Airport,Nyirregyhaza,Hungary,,LHNY,0.790944709705148,0.2746301467151469,-0.41395461058838856,0.12503971849858941,E,Europe/Budapest,airport,OurAirports
1493,Őcsény Airport,Ocseny,Hungary,,LHOY,0.7316595369236625,0.2407529159025176,-0.44014577736837757,0.12503971849858941,E,Europe/Budapest,airport,OurAirports
1496,Szentkirályszabadja Airport,Azentkilyszabadja,Hungary,,LHSA,0.7589730586281787,0.23147205511542107,-0.06006931060760689,0.12503971849858941,E,Europe/Budapest,airport,OurAirports
1498,Szolnok Air Base,Szolnok,Hungary,,LHSN,0.7605609541476607,0.25774658037482906,-0.42370016101815194,0.12503971849858941,E,Europe/Budapest,airport,OurAirports
1499,Amendola Air Base,Amendola,Italy,,LIBA,0.5635962839149747,0.20539225522033178,-0.5083646303767211,0.12503971849858941,E,Europe/Rome,airport,OurAirports
1500,Crotone Airport,Crotone,Italy,CRV,LIBC,0.4738143131009367,0.2211782884015734,-0.30188078064611,0.12503971849858941,E,Europe/Rome,airport,OurAirports
1501,Bari Karol Wojtyła Airport,Bari,Italy,BRI,LIBD,0.5493925149310577,0.21747427842377584,-0.5120192117878823,0.12503971849858941,E,Europe/Rome,airport,OurAirports
1502,"Foggia ""Gino Lisa"" Airport",Foggia,Italy,FOG,LIBF,0.5597673712633152,0.2032702210998668,-0.4584186844241839,0.12503971849858941,E,Europe/Rome,airport,OurAirports
1503,"Taranto-Grottaglie ""Marcello Arlotta"" Airport",Grottaglie,Italy,TAR,LIBG,0.5274640482407796,0.22492169102806261,-0.4888735295171943,0.12503971849858941,E,Europe/Rome,airport,OurAirports
1504,Lecce Galatina Air Base,Lecce,Italy,LCC,LIBN,0.5176431212544615,0.2333831832912281,-0.5248102467269466,0.12503971849858941,E,Europe/Rome,airport,OurAirports
1505,Pescara International Airport,Pescara,Italy,PSR,LIBP,0.5950139975302546,0.18757922166951443,-0.5905927121278494,0.12503971849858941,E,Europe/Rome,airport,OurAirports
1506,Brindisi – Salento Airport,Brindisi,Italy,BDS,LIBR,0.53240794793546,0.23122406282895272,-0.5912018090297095,0.12503971849858941,E,Europe/Rome,airport,OurAirports
1507,Gioia Del Colle Air Base,Gioia Del Colle,Italy,,LIBV,0.5362967457944875,0.21947579352283877,0.10316865909092925,0.12503971849858941,E,Europe/Rome,airport,OurAirports
1508,Lamezia Terme Airport,Lamezia,Italy,SUF,LICA,0.4705747598177255,0.21146746158815122,-0.5960745842445913,0.12503971849858941,E,Europe/Rome,airport,OurAirports
1509,Catania-Fontanarossa Airport,Catania,Italy,CTA,LICC,0.4198082662705828,0.19783938992100347,-0.5960745842445913,0.12503971849858941,E,Europe/Rome,airport,OurAirports
1510,Lampedusa Airport,Lampedusa,Italy,LMP,LICD,0.3503279100873758,0.16946486159148744,-0.5771925802869247,0.12503971849858941,E,Europe/Rome,airport,OurAirports
1511,Pantelleria Airport,Pantelleria,Italy,PNL,LICG,0.39685995132282603,0.1619409699966985,-0.23731650904892784,0.12503971849858941,E,Europe/Rome,airport,OurAirports
1512,Falcone–Borsellino Airport,Palermo,Italy,PMO,LICJ,0.4448350601981751,0.17494552754215856,-0.5802380647962257,0.12503971849858941,E,Europe/Rome,airport,OurAirports
1513,Palermo-Boccadifalco Airport,Palermo,Italy,,LICP,0.442534331933717,0.1775218693498012,-0.4096909322753671,0.12503971849858941,E,Europe/Rome,airport,OurAirports
1514,Reggio Calabria Airport,Reggio Calabria,Italy,REG,LICR,0.44113685751003484,0.204621554679584,-0.5613560608385593,0.12503971849858941,E,Europe/Rome,airport,OurAirports
1515,Vincenzo Florio Airport Trapani-Birgi,Trapani,Italy,TPS,LICT,0.43549766126804995,0.16795707000725754,-0.6046019408706341,0.12503971849858941,E,Europe/Rome,airport,OurAirports
1516,Sigonella Navy Air Base,Sigonella,Italy,NSY,LICZ,0.41751089044849365,0.19617050453953455,-0.5717107081701828,0.12503971849858941,E,Europe/Rome,airport,OurAirports
1517,Alghero-Fertilia Airport,Alghero,Italy,AHO,LIEA,0.5315080465370526,0.11931334924571096,-0.5668379329553012,0.12503971849858941,E,Europe/Rome,airport,OurAirports
1518,Decimomannu Air Base,Decimomannu,Italy,DCI,LIED,0.4864123680567636,0.12721401489433015,-0.5589196732311185,0.12503971849858941,E,Europe/Rome,airport,OurAirports
1519,Cagliari Elmas Airport,Cagliari,Italy,CAG,LIEE,0.482788236700542,0.128162034506859,-0.6119111036929566,0.12503971849858941,E,Europe/Rome,airport,OurAirports
1520,Olbia Costa Smeralda Airport,Olbia,Italy,OLB,LIEO,0.5409161290678608,0.13353202090618968,-0.5972927780483116,0.12503971849858941,E,Europe/Rome,airport,OurAirports
1521,Tortolì Airport,Tortoli,Italy,TTB,LIET,0.5063365329657262,0.13544834172442496,-0.6058201346743546,0.12503971849858941,E,Europe/Rome,airport,OurAirports
1522,Torino-Aeritalia Airport,Turin,Italy,,LIMA,0.6886952469968315,0.11134673944556012,-0.04545098496296186,0.12503971849858941,E,Europe/Rome,airport,OurAirports
1523,Milano-Bresso Airfield,Milano,Italy,,LIMB,0.7047798773051552,0.12988944677149747,-0.325026462916798,0.12503971849858941,E,Europe/Rome,airport,OurAirports
1524,Malpensa International Airport,Milano,Italy,MXP,LIMC,0.7078994837292949,0.12438189322301378,-0.1520429427884985,0.12503971849858941,E,Europe/Rome,airport,OurAirports
1525,Il Caravaggio International Airport,Bergamo,Italy,BGY,LIME,0.7094275269610281,0.13569392284410084,-0.14351558616245558,0.12503971849858941,E,Europe/Rome,airport,OurAirports
1526,Turin Airport,Torino,Italy,TRN,LIMF,0.6927323992528988,0.111882868874357,-0.017432527477392226,0.12503971849858941,E,Europe/Rome,airport,OurAirports
1527,Villanova D'Albenga International Airport,Albenga,Italy,ALL,LIMG,0.6521430032271169,0.11742032328592533,-0.5296830219418284,0.12503971849858941,E,Europe/Rome,airport,OurAirports
1528,Genoa Cristoforo Colombo Airport,Genoa,Italy,GOA,LIMJ,0.6649423458805446,0.12564966663883936,-0.6119111036929566,0.12503971849858941,E,Europe/Rome,airport,OurAirports
1529,Milano Linate Airport,Milan,Italy,LIN,LIML,0.7013533636043617,0.13074023063159215,-0.40481815706048546,0.12503971849858941,E,Europe/Rome,airport,OurAirports
1530,Cameri Air Base [MIL],Cameri,Italy,,LIMN,0.7043352375804413,0.1236993886388839,-0.26289857892705665,0.12503971849858941,E,Europe/Rome,airport,OurAirports
1531,Parma Airport,Parma,Italy,PMF,LIMP,0.6794531632965832,0.14255756165984618,-0.5217647622176457,0.12503971849858941,E,Europe/Rome,airport,OurAirports
1532,Piacenza San Damiano Air Base,Piacenza,Italy,,LIMS,0.6825797922052642,0.1359158845998362,-0.34208117616888384,0.12503971849858941,E,Europe/Rome,airport,OurAirports
1534,Cuneo International Airport,Cuneo,Italy,CUF,LIMZ,0.6696605026927649,0.11157679065960287,0.151896411239746,0.12503971849858941,E,Europe/Rome,airport,OurAirports
